address,before_optimized_token,optimized_80p_token,optimized_50_token,optimize_20p_token
0x0a9b6bf5093a934c87ec8ae90e2173982946934e,963,770,449,184
0x0a9b9d976de8e09f0b57d1d7f344abe77925145c,1584,1282,749,295
0x0a9d1a2ef992d5d9fa366d287bfaba5994ebb9ef,1462,1178,755,302
0x0aa4e6e25a76f81f079aa300c33621e20c632e6a,1632,1309,767,323
0x0aac84ef458e67758a2991a769d979981cd41fc4,1479,1209,774,303
0x0aaf8865a6cbf417e7ad51fe71fe60f1a0c192f8,1336,1057,642,270
0x0aBCe3Be0075d067E12dA8d266De752E20ff9842,725,583,343,136
0x0ac1eb22b98cdd76796401ff462a96da9dbf07d4,1580,1235,769,309
0x0acd8381190a3506407ac5e7409a9205e3aa1a08,1493,1186,717,287
0x0adc6711e770f6354d18f2c7c4054ed4b8402f19,1069,847,520,202
0x0adcae90088fae1007555733b4d3d63f24f4a2a3,760,597,370,138
0x0aecaad227f0c0dbddddef7e9a841d19c61b2724,1491,1190,752,311
0x0af1b410a7915ce6b4754b355d37cc38e59b7edd,1543,1201,754,293
0x0af46b0c6d12f6d498f623f9184ee9ac58c2b806,1381,1098,629,256
0x0b03f47040ade1a693342b14a76127ef040903db,1505,1157,732,292
0x0b041df86f8d869c6e0cafb211d11d8c58394d95,1069,847,520,202
0x0b1225323ff8dafee69643068bedbb0e351b8271,1069,847,520,202
0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3,1491,1196,749,303
0x0b1e9e95f0655716ee00ae455caf9ba01364491a,1576,1247,761,301
0x0B315cb0A44835a5582d1c6Da3510B85Bdc01626,1477,1176,745,303
0x0b38bcec2b7404490a16a9fbbd3a87e14dac0367,582,462,284,110
0x0b3cedf1fb7f835cd4b7bd49b8a14f8c388bc24f,1305,1027,629,251
0x0b444993e305016f213a030c9af4013a8c537b63,718,566,350,137
0x0b4bdc478791897274652dc15ef5c135cae61e60,723,572,344,143
0x0b4ce72a70e87bee66e0f43e9c861366e9d7de19,1520,1226,726,273
0x0b5cba1bc5ec084e82fadc4e2c3a43a94660b6c4,1540,1214,778,315
0x0b5dcd8cf2e32c2cebead397ea857d2e8547f297,345,273,170,63
0x0b5f57467db959b959410f83e3810fcfaa592f5b,1655,1291,791,318
0x0b6ddd1c0b7ab2dffccbbf95002713774677cbec,1541,1225,743,302
0x0b6f6e073a08ab8fd458527c47ed83982ff26851,922,719,431,178
0x0b75fbcb65d6a022e4c0be96a5e64159bb43e869,1388,1102,678,264
0x0b76544f6c413a555f309bf76260d1e02377c02a,1482,1177,703,286
0x0b7c723afbd859a2b9eebb7a0b674ab38d79c027,1294,1000,616,241
0x0b983fa1bcbdf24bdbfacb660faa76c586a16c64,1195,950,604,206
0x0b9cab17883e721888c22b2bcb5a00f91a711989,1457,1157,677,272
0x0b9e9c56ec900fbea85546444458d3c31ab60572,1482,1175,734,287
0x0bab6f620063cbb684c06877957f89f1bb10616f,1501,1177,708,286
0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e,1480,1165,693,285
0x0bB3B818A83cFd8c1c86082a4ce191188EBD8f12,1539,1225,778,303
0x0BB622A8C564BDc98e8F40F23e5077CD4a8699Ea,1335,1034,657,289
0x0bB664f7b6FC928B2d1e5aA32182Ae07023Ed4aA,1037,815,495,189
0x0bbca72ed61d12dfbf4e6d534a45474a0b1e51f9,1502,1183,719,272
0x0bbd9c1ed2579da8e71b1b94e76a1b59a2133ac0,1069,847,520,202
0x0bd6e76d1262b9e8ac056eca3f695167efbdd297,1072,831,506,193
0x0be8d3261cd699fc5ae124b3f8d38d568fd461b5,1481,1174,718,281
0x0BeA4f7Ee7DbD9CCcFBa4b2E7A178dfC1e877723,1521,1227,737,277
0x0bebbf0584cad1c8957bba098306b703e4a22952,1563,1256,733,308
0x0bec4767cd170242895d244d7ff73feaff6c2598,66,52,33,17
0x0bee1b7287969e1e8afb50eb587e93217ffab3a3,1486,1176,720,298
0x0bee5ca8dda2c0b8edd1c4369f7cc35d243e547f,1511,1197,777,322
0x0c04081a9d7baab199b416aaadb68fbb3de7332f,1542,1238,777,320
0x0c04d4f331da8df75f9e2e271e3f3f1494c66c36,1471,1170,715,285
0x0c244b55c31327b76d595179d81527aa94ffe4e7,1491,1202,726,292
0x0c36d834a50e9149ff38ea6221cfaeabf607d57d,1568,1248,782,322
0x0c3dfe0a6940b2aa81d81418776012d7385c521e,1401,1097,691,292
0x0c3dffb69463b7d654bd930cf6a1f69c5490e6e1,1305,1027,629,251
0x0c43e86cadccef20d52d4d14accc38a0f896b014,1137,893,547,215
0x0c4414549531fb8834b247411a763764dfb6c8c2,881,695,425,174
0x0c47e8028d5452fcc1ad577b3212c1e63de72b50,1611,1272,769,292
0x0c4911ba2a7ef0a82e7bfce61b7e358121196ba1,1469,1161,743,306
0x0c495b4716462d89c564ba79e7de477b543e0e30,1572,1216,753,297
0x0c52acf0921cf56c56d5737fe32f3ec2d2be30a2,1069,847,520,202
0x0c54df61bb9e1c6b532899e0d5e818fc10763849,1580,1268,771,323
0x0c5876bc9765ee15fc3378100c070453186db8f3,661,515,329,139
0x0c6c78e9D5576818e6638E198bFf0ce9764098b1,1544,1207,733,304
0x0c96f49d723b95561170a96339904305ea98819d,1560,1237,779,312
0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,44,34,23,10
0x0ccD5eA595a3E7537e471F40a4d90F88eD0cf5ec,1264,992,590,238
0x0cd103a98a13025871d006793bd4ab69fdf34d74,1176,943,561,217
0x0cd161ef9eb19a95fefa69c36f9cf552c19e6b8f,1527,1207,732,284
0x0cd6c421a95d0da8adfc65417482162b5916ebbb,1523,1213,747,278
0x0cdda8c273db5340eef9c6e29cf63343ab54376f,1069,847,520,202
0x0cf0A2a4Bc1CcAA0E3CA2048E2E04E972E3F84b4,707,568,352,128
0x0cFae4866c11cf6194D787CF76D479e28A7CC577,1164,920,571,214
0x0d156d99f8edd92488ccad789efe35a575803043,1546,1201,763,296
0x0d1b68d4d65f6ba3f2b9600d1b2682d98e055a62,1646,1326,804,313
0x0d1c9f761794cf56c51d1f666e808681207f34a0,1069,847,520,202
0x0d276a2f26a4f508276739ba7f4716eb6ee2ea27,1484,1182,715,281
0x0d2d64c2c4ba21d08252661c3ca159982579b640,1398,1112,671,270
0x0d30e0c083855ac5d3748d3cab4e981be02d2e7b,1069,847,520,202
0x0d324b2e732c35162b99bafc63e35b16e6ec54cd,1512,1191,716,288
0x0d42fb07a685d2ff9d6bb93df0389946192cd322,1521,1217,776,323
0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,1277,974,605,217
0x0d547f8b8d7201523a834addbb27e40140ee6f18,1339,1038,610,247
0x0d5516103752b3954d95621f470a8261151da2e4,1485,1193,762,297
0x0d623823d2aa4540f335bb926447dc582dc5bd64,1529,1198,761,295
0x0d62442a4b931ac1243997d96bfe37fef4fb03e7,1492,1179,725,291
0x0d68560012c430c367e86c4a7d95e3bcd53802d5,1069,847,520,202
0x0d70db256cae067326eb63c09583afddf75f117b,1036,807,480,183
0x0d7613cd6b6681928ade30c4fd3ebcc2c2f68621,1069,847,520,202
0x0d7cd0dda462432bb8c15d59e5503ca17b3cc2eb,1069,847,520,202
0x0D8775F648430679A709E98d2b0Cb6250d2887EF,1500,1179,711,296
0x0d8d860c117ed7d41a73bd3abb10a8b250c38b1a,571,446,272,104
0x0D9A437282bA395664ed7d26Df2377659a7e16AF,1126,876,538,216
0x0dadf584229a468a0ad29d6e22a56a65fe7b86f6,1551,1228,747,304
0x0Dae0a0d130F053fE4bbbec4927539E5f06d2684,1575,1253,779,316
0x0dae5dc78cc470a5e2f7c7c6b63ae7298e65853f,1523,1185,755,291
0x0db8d8b76bc361bacbb72e2c491e06085a97ab31,1245,979,591,232
0x0dc44fb8cfb88cd58628846cdcefff4089d9ac7e,1035,818,502,193
0x0dc47b5a5fa98a5a873a26c74f529e4367dc1195,1069,847,520,202
0x0dc499a28bfa8d2d95fdcf01e39ad9a9b18f5357,1069,847,520,202
0x0DC568Fc30EB731B6551848382e53bDF2c47A230,1501,1173,759,282
0x0dD1C99aC9BC48A1d482878ECC8B9760Aa1e8De2,1545,1245,782,312
0x0dd7737d622af4efe86cec8d19f55ff2f1c2336b,1069,847,520,202
0x0dd85300caae26fcf0547231c63c68ea212223b3,1546,1218,728,300
0x0dee19332fb83fb343a9fbb722b5395b8e7c9d8d,1078,852,524,204
0x0e05e9dafba305198c9f1b7b5de0da98b4d4da87,1069,847,520,202
0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,1510,1205,749,304
0x0e196756338053ba6a4e17cf2114b34cd7c967f7,1069,847,520,202
0x0e1da7630e962ec7306581b33d99d050622262b5,1542,1192,739,291
0x0e1ecfeb0f609f0515021033917514e9bde95701,1024,803,491,194
0x0e33ca464b1c76a384039eb1b7e9dc3b0416b5ae,1432,1141,734,304
0x0e416dd32359a7825ef580ff2527c3280c1e07fa,1534,1211,744,310
0x0e4409f16249ff7b3ca122ec4d623a389e841474,1069,847,520,202
0x0e6fc41039de5413f7cb9d2165248d41891bed89,1036,807,480,183
0x0e73754a21442d1bd8f945669ac4aae0cd2b0934,1526,1217,767,303
0x0e752b742f744fdc2d93774da44c37b72c3e6952,1492,1198,774,293
0x0e7c566229b38cf533d4af19169c1a5e4f892c1d,1575,1243,759,296
0x0e7E4cD7495a91f30A949B9be575Fdb098a923aa,1294,1005,619,242
0x0E8160745966D2109c568230Ef515B0ddDea1599,1459,1179,722,282
0x0e8fa440e748be4c8bcab45577c07ba7eadc22bc,1069,847,520,202
0x0E915b35cC269b2DfC8BbD8E4A88Ed4884a53EfC,1043,832,503,196
0x0e935e976a47342a4aee5e32ecf2e7b59195e82f,1493,1186,717,287
0x0e9841d84e896edf6872529559eb644bcb533fbd,880,696,430,171
0x0E9E062D7e60C8a6A406488631DAE1c5f6dB0e7D,495,385,227,99
0x0ea590ed0f451a5e3e8021681c1384fce09d72b5,1409,1118,686,263
0x0eadbb0a6afc326db81696c5a5a04742539e565a,1547,1202,751,297
0x0Eb701f21d1d0AeA0b1FD99275555dD3999173bf,1535,1226,751,295
0x0ec6bbb00e3df05b1ef99dd87a4c14db9966fc7b,1537,1224,749,299
0x0f0b6cecfd03b847ad45a4d488f6c703af85af00,1499,1204,731,279
0x0f0f3c0d90019001934167858344b69a5912b8b0,1069,847,520,202
0x0f1c79cf0458160e2B41e94065a7dF9A452C6579,1113,883,548,210
0x0f1cf136dd546a6957f0c2d3b4312685770378c4,1533,1217,755,307
0x0f2451e0ce93c39025b1693038d71ba2289b2008,1552,1237,761,311
0x0f2f3d4937579a7feafa477a46666326910881b7,1036,807,480,183
0x0f33bb20a282a7649c7b3aff644f084a9348e933,1494,1165,730,323
0x0f36A697f736e736Be543966272b81Be9526743D,1551,1205,765,297
0x0f4546bb7fdb5929eee6736ed5794d3e6f5a9fa1,1566,1231,741,303
0x0f4f2ce52a8966fee317ed56550ad9a233d14f6b,145,115,74,30
0x0f587d0b7b1c1ef68b432936b75c4d6c4d12b647,1485,1213,777,315
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,1562,1220,744,291
0x0f6029ebde2ecd9ab4d60dd5d0a297e9e59bf77a,1640,1278,796,318
0x0f63aad989e402e06f361e7df51116732d3efa1b,67,54,35,17
0x0f641b9f7329ba4706580d086d8063c5a3c23dbb,1580,1255,764,321
0x0f67deb4fbfdbc0512fc207edce73d28e05239d4,797,618,385,154
0x0f690a76ad438222ce694d84b2902b0ee2270e69,1528,1189,748,316
0x0f71fda4987069d5cc1d0e6c234fd01675947b5e,1531,1206,748,304
0x0f7524d64ceb92dae1d1a56b20b6d520134795d4,1587,1271,769,289
0x0F771AA18C5003aBa1B0feEE082a0dd6acd29956,1212,962,584,235
0x0f8019c51423a388a79e414f1dffbcb802db8962,295,226,136,61
0x0f82c7eab8f7efb577a2de9d2b7e1da1d0b6870e,994,774,474,184
0x0f841bf48196e320346b3753b5a4e45fe7bb3023,1082,851,521,206
0x0f89907cc8553150a5a79db37dd03e97bc5f8474,1137,893,547,215
0x0fa9198bb9ca66260fa9a182f27ebbaab55430ff,507,396,232,96
0x0fbba75c832aff4146f6af86db1c0729e066987d,1305,1027,629,251
0x0fc2d0bbb7e5a9964d0cd829e242d434dde4c1c7,1069,847,520,202
0x0FcF5C6b20577d48bA209e077975b9F2EaC55798,1532,1221,749,281
0x0fd9214c147ef20b562ecf8f8298f732fe89558c,1586,1249,780,312
0x0fde319e9d98f84993723cd3408d32be2251761e,1465,1158,708,302
0x0fdeb77225657a60e74f3a08f1bb6e69c8193de4,973,778,471,177
0x0Fe0Fbc6A4cA1845f6fcE02B99A285314Ca90505,1061,833,517,193
0x0fe213bac9e8308fa05fc7d53926c6c597f97410,1543,1195,779,315
0x0fe61116f781f26a67d8618bd11abf2de00b6f0f,1574,1262,771,317
0x0fe70e559f825a3d548f44e51d2812d266099828,1458,1125,686,289
0x0fed331b64e6e179bb6a771765895102073cc1f7,1544,1237,763,306
0x0ff148e115e5b47dc73577a815549ff3aabad18c,1559,1226,751,305
0x0ff1b8bb68f9421e682730188238b27bc1ca24ff,1534,1229,763,315
0x0ff1bf1a478d414c70de638e7f63cb89e23eb414,859,673,408,168
0x0ff40d701e0bec9e79e1cbcb281d3f34376da740,1488,1179,753,304
0x0Ff758756e8f594fF463c9e7A41802e9Ef717265,1521,1186,715,266
0x0ffAB58EA5A71CC3cA40217706C3C401407fA4a8,1467,1141,707,277
0x0ffe7e501745731b3d511cb343766602319137d6,1069,847,520,202
0x100c77a6b266cf455bfc8c8c0321fa5499408a31,1085,855,498,208
0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,1168,924,578,221
0x101d2da95a784b2c5c3b2d33f942b8e3244332e1,216,167,103,46
0x1020e32c0f831f61cc5be9e16ccc2fbc6c6c8369,1069,847,520,202
0x1037cd8cd8c62c21d44c3c0dda389d8405e9846a,1069,847,520,202
0x103bc32dc89f39a475154e53b9ab58295c3940f6,1137,893,547,215
0x103c2c150a2dbcc277ee084c59881978060c8c22,1468,1178,744,318
0x103c3a209da59d3e7c4a89307e66521e081cfdf0,1540,1231,748,318
0x104bbbea41b98f4a2613f491306e608041a6aad5,1069,847,520,202
0x10588f6fc5cb3ee3fbb374d9ed8a5e91285e0fa7,1069,847,520,202
0x108116d36907223e13ba244b5bde5893cd5e730b,1458,1167,769,300
0x1081cd1adca45adb90a407a1acadbef985d637ff,1525,1188,747,304
0x108284702b23504de29d3293f2530255c6b3ccea,1391,1079,671,265
0x1088eec81b9aa8edb5937fdfc9aa5556bcd3ebcb,1541,1214,747,294
0x10974dbeab93b7ca144bc31a630ab122a5b3c1f5,1096,867,536,208
0x1098aa6de456713e11f8a3abff02a21830350c24,1435,1133,681,260
0x10a0f62ee681d9267229db60031b58c484099f1b,1131,887,537,209
0x10b0882603c24af9f1c07cde9f5a06b1300a8c00,1542,1203,752,295
0x10b7d09dca7f9c6d33a9aeef5bf2bb5ce3ec1550,894,702,437,167
0x10c0337c42843e0b8ce743d7d5ff39b711f3ad82,1497,1217,755,314
0x10cc060f6f9b2e5dcdb23f1361e4b368a7daec73,1527,1202,761,283
0x10d4b24938f6de7ae4048c7273f09c50d5caf4d9,1485,1167,726,286
0x10D6fCf71a3f702df06C443B812b187f6c7D5d6B,1491,1177,733,277
0x10d86e33c2f8a4dc8d60315bcdbade330c2b5678,1069,847,520,202
0x10d8921cec5ac6b83db6abdb5773d1bc44972da7,1546,1239,780,311
0x10e32d84d8bd44b68e99c6fe147ef2ba63e6ae22,669,517,305,127
0x11047548cd0d4ce66c9e9ba45f505896269946de,1069,847,520,202
0x111501403818F9E1C59fa25BbDcEbC900d246f02,1496,1197,758,323
0x11175e64c6082fa06daf689c59a510c2774253a1,1069,847,520,202
0x114154995d5a95a7d7f8e4393b6d3727d7e08217,1548,1218,740,308
0x1142e1f922cde42756741b4e16ddc5a87ee94b3d,1537,1217,768,301
0x11468d142559f6ab61e69b47f30fa6a36c93ee92,1521,1214,722,299
0x1159b63ce3bbf073217cbed51c0b11b0aa227f2e,1516,1220,764,314
0x1175a66a5c3343bbf06aa818bb482ddec30858e0,1080,867,529,205
0x117820a67905555d4203d6915807d39921636b8d,1466,1183,716,300
0x117ca39dffc4da6fb3af6145dfff246830637fe2,1571,1245,777,305
0x117cb292e97a593fbca38b5cd60ec7144d4ca8c9,1532,1183,747,299
0x117e8065b28af271012dbfef73e16f99935cea71,1308,1021,610,249
0x1186251d10771c40a4d7780b7bd9eb6957afd4d3,1069,847,520,202
0x118827C3da7ABEf62c3899531fCF75478DAd5a4A,1509,1216,775,309
0x119B721777598F3ee7A7e63babA09cc2a0B0B0b5,1495,1215,741,285
0x11a7a1afb7e1a725640736b009b3d796b75df6e8,462,360,207,87
0x11b03e05219522c6d1ba115391ba1066dae7932f,542,416,259,105
0x11b4591dc55d0fb44ce2ab7abe5536ab6e19cf78,1545,1223,736,273
0x11b7890de965ed96dbd1af3f96f584ade732ecf6,1167,902,561,225
0x11bf94107fcd20f1c041dccf858f189c319ee75d,1069,847,520,202
0x11d4ec0991951b5ea20a1f3bf0c9e36e054b1e55,1069,847,520,202
0x11D635bbba3f9B8f7C9b91cA9f315a2207cb5AD5,1554,1236,769,303
0x11e44037A60dA9b76Bf928b33d3D6DED0A6730ab,1502,1187,746,305
0x11e62440475536fA49C0A42c83b6E2C9AF84Ae3A,1017,800,483,185
0x11f29ded1a1ed54f4e4d666334d33b80fbeaab79,1563,1237,779,308
0x11fc42be8b14aeecfc371af217c4648e6423fa60,1590,1266,768,288
0x1202623900415d90fF4c30d297557382bfe226aB,1475,1174,745,303
0x1203b2abad9da219ed7321f2c595fc72d462266d,1501,1177,709,281
0x1207279f443020e7719613dec54738c575999460,1069,847,520,202
0x1208cc6e015122e8ec883b77bd4c621f01e69eb0,1439,1126,689,268
0x12110e20309491db874219613f597de587861b57,947,746,456,172
0x1218113304d8ffb12f4641ba7475975972381f8a,1512,1208,741,295
0x121c6e0613317a98cc14a9d379e2abe546ba980c,1455,1148,701,283
0x1221434a6a5d04feF7d23AAC73FA190C1eACfB16,1499,1196,767,304
0x122d76562d43a7d9f37f9d9f8eaabaa217bb31de,1531,1210,761,316
0x1235b9042f7fe167f09450eaffdc07efcc3acb38,601,468,282,120
0x124307B0A29aCf9cB630E9daE138A4f865172b9D,1477,1176,745,303
0x124374f24bff86cf043e31344077ece93bd46b57,1632,1318,805,313
0x124446eff5787b036aa062a2ef5321ce607437ba,696,543,319,118
0x124448218ab51f333fef2a5ba3b84cfa9f67b9a3,1648,1294,804,313
0x12458c69ec849af2854fdec7e0761e60d4ee7ed3,163,129,88,32
0x124f967d50dedf23d9b1cc4ac42851513bc67c07,1509,1187,759,293
0x1257f00e0333d7c9f9c87abf1dce6e373a6492f6,317,245,162,62
0x125c0260feec92471d1a144f3cdce185a565f374,1495,1185,713,293
0x12673a0e464f89b81b940349f33a5ce1e41bff98,337,272,160,61
0x126799e70341c54203d241c92c1f511dbe75aded,1514,1192,723,291
0x12742de752b8030c961083bce9752b584313e882,1497,1173,730,301
0x12759512d326303b45f1cec8f7b6fd96f387778e,1528,1216,744,307
0x1277ee49236da5c07e93b8b9df29d629842f0ab9,1492,1170,718,297
0x129a52385d55eff5f9b0c1192586f03359560e3f,33,26,19,10
0x129acbb3ad1a3ad13fec0fc7ca26811a487e14c9,1006,780,468,198
0x129e27fF40db79B7A395d123413A815E38832E74,805,634,388,163
0x129e719c424a7a6fbdeb7ca3d65186892d54ea8c,347,270,169,70
0x12a35383ca24ceb44cdcbbecbeb7baccb5f3754a,761,589,366,131
0x12Aa78F89513f3218651DB21Aa170347037f0c20,1500,1186,695,278
0x12ac4109b77a74afa0b8ec788230a46ba9ad49bd,1533,1199,736,299
0x12ac8d8f0f48b7954bcda736af0576a12dc8c387,1493,1168,717,274
0x12bfe10a68950b728f1847e7e776becbe175670c,743,579,358,142
0x12ce820dd8224c2a5911bc7196ec7a46a09cf0a4,1262,1010,597,249
0x12d4dfbc0408b255436e5cf7eae4f6645b9b74b2,1089,862,529,208
0x12de960e7c6f3ef095251b6b1a7fc39906c384d4,805,634,388,163
0x12e29d7d6fd63f0f12040fcd1bf9021919b0e4fa,1574,1243,766,312
0x12f9cf26a436b67728480df770416f9be5605d77,1162,929,552,211
0x1308a7ec3e82bcd3b63ada5f5dc27586ad8605ba,1521,1193,738,310
0x131cf0d3b3cc6763417bffb2dfdc119fdebca002,1329,1055,640,268
0x131f193692b5cce8c87d12ff4f7aa1d4e1668f1e,1565,1238,766,307
0x1320dd9ccdf00249a9b9c94f6554945a8dac4608,686,535,321,128
0x13233b37f4fcd044fa0956248f2b29eaa5af118d,1069,847,520,202
0x1327c3993c24de9a821b2e512817a2668185d878,1456,1157,723,271
0x1360bc11e4f62fceb8598d760105fe0d85a38aef,1571,1235,788,317
0x1365b4ce628e26ae1bcab699e9558f011c62e488,817,648,379,150
0x1366fd503de9bc25539488f88ff6016ab6f6f1d4,1356,1057,643,261
0x136a46d6136a3d2fb4c98dd4f37e1cfa8dd24737,1627,1291,793,318
0x13709e2bdd84e72b60487abeb0000e3d6f14b910,747,588,347,140
0x13792a2a22333f8564945b1ee1f5b46a20c23a5d,1466,1169,743,298
0x138051fd239c5798d6ddc7157196506695379d0a,1579,1241,746,307
0x138e8f61c1e1908e145c02a12879f68051499d21,1551,1220,738,305
0x139759b6Cfada56ccf5B3536f21EAC209140A9d4,161,126,78,33
0x139d9397274bb9e2c29a9aa8aa0b5874d30d62e3,1544,1215,776,309
0x13bb437ceb28d37cf1a1f711112d9b111f0a11cb,1541,1225,767,310
0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,1513,1186,742,300
0x13c547Ff0888A0A876E6F1304eaeFE9E6E06FC4B,406,323,208,78
0x13ce614e9d7ce609dedba1b42ba2163426ba5ace,915,724,457,177
0x13d24ac67a137b54e25282c19060298dcf8d4c02,1501,1177,709,281
0x13dc75a0fc86ac69243d547a91d0cdf22ac22a31,1230,974,605,222
0x13ddd5c273a027608a42727a46f8250011645166,1497,1184,727,287
0x13ea429825d087994d15a78e6f19353200157233,1552,1238,780,320
0x13eb475f68a2717fd222a4bf8af17a2dbd77b56b,1069,847,520,202
0x13eee73a10679af072055af1566d0a6903b42b67,1539,1182,709,297
0x14156118793b977b4559ed50484DD59B688A5825,1498,1201,758,316
0x141766882733cafa9033e8707548fdcac908db22,1528,1204,751,292
0x141797bca73ad90844d88105c8fdd8acb4c75b48,1501,1177,709,281
0x141a206ece672e3198086c5d21f7858ad03669ea,1577,1294,825,333
0x142020a28b22f7e68a9d8f9e9d24c43a2572a8cd,1554,1219,729,303
0x1421ede58b8066fab03f6b28a8bf0b507e8cd062,1525,1192,733,288
0x142eba6cd4e1977fba4a440c882ee460654d1766,956,732,436,158
0x142faac759dc7da4f92c0c290296f5da4fe360fc,1549,1224,753,300
0x14338e7e14861c68984e5d5da191c31dd3309945,1072,856,519,202
0x1440317CB15499083dEE3dDf49C2bD51D0d92e33,1533,1202,758,300
0x14420290a71f768808e11e0ecb781ab79ef45726,1221,966,597,236
0x1442a8fd038e0253ab07fd0e6aa70413d961f315,1516,1195,722,294
0x1443ac034a879398eb520b44e720c99fbf083c4c,1533,1199,736,299
0x1445B39019094354056078b46e605f7A6CFD8AC5,1548,1229,777,320
0x1448eab3182b71ae5322168d037feb0125cac92f,1527,1189,742,306
0x144f98603Beff42f6f56c8d98c86871d2385D754,1061,833,517,193
0x14560736e46e95e431f03dd5709ca47881474560,1069,847,520,202
0x145ea59782c0468510459f9219e863555b1868a5,1534,1215,759,310
0x145FC2D0EED33eD8Ba02eef980B166c43c9EEBb3,1441,1132,738,304
0x146B9af3bb629bD55B4D5D703955B998551cD1A6,1139,909,554,196
0x146e59f69a68b645367bdc94f3855df0d8214f4d,829,656,401,154
0x14839bf22810F09fb163AF69BD21Bd5476F445Cd,1543,1216,745,300
0x1487f4195d9953f6930c959a683a49501a8cc8bc,1553,1240,734,296
0x14a592651ed820e704a32ca1ffd4a646265c0a92,1465,1166,732,291
0x14aa37df9b34c84286e2912d2b97e2559da8b0cd,1471,1198,761,304
0x14aabc5ade82240330e5be05d8ef350661aebb8a,1532,1227,759,303
0x14aac247c910c038b3c44cb869cfdb21b29ce41b,1072,839,514,201
0x14c7a2ce7482c3c66897dcae3eed5d62985f5e86,1524,1198,735,264
0x14c8AE92280BDc11EE281ba384eD99E5E2e5f6c7,1483,1170,743,303
0x14cf6193935b17fc72649ba420fdd5bfdf1f0001,1519,1196,719,308
0x14d333e3545943b92cad6af53f9737966bd3488a,1473,1183,733,275
0x14d9779b6585f3a7d4f768383b3cb030705dad2e,1290,1021,627,244
0x14e49E4622cd4244E7616724d33ad50126674D2c,1478,1183,704,288
0x14fb4c93fe461ec3f9f22b61ab7030f258867969,1231,977,605,228
0x14fbca95be7e99c15cc2996c6c9d841e54b79425,1576,1272,778,308
0x150076a0780ee08e0c08d64f4047579058f368cf,1551,1205,752,298
0x15014F8bD5F457859de3c02Ea7a952640c128A60,1137,893,547,215
0x1515a1cA7b7963E7FFd3bA4C32398d27E5f3a1c8,1528,1209,732,295
0x1518e1d8c6cf6584b2ad4f4ba577650ac4903107,1516,1212,756,301
0x152df2cb3868bef5c6ed6b9feb0fb091c9e11a96,837,659,409,174
0x1532cd178f5c87c3c307675bcd37c27abef5dc96,1340,1072,655,302
0x156da34af47576af491a43069700576ebfd6b29f,294,225,135,59
0x15737badfc51ceeb9349952486bf3af9ec6acc4b,1069,847,520,202
0x15893fb926c82f9ba00b7de46947685e100148bb,754,587,359,146
0x158a96da5dcd1ade84ac11ac952683c0ee3516ab,1538,1229,752,306
0x158fa3be7111b51f72e16938813bb84fa3246247,1337,1090,750,306
0x1595470306a3f03d6a72e431e39b98edd15bdc28,860,674,412,164
0x159f83f270e8ddf50701be1fa27b7efb00e0e40f,1069,847,520,202
0x15adb79e6af601551a64060aebbedd39d929c5a7,1162,929,552,211
0x15bd59ffe8ab884041ef54c6213df418d1e1f149,1069,847,520,202
0x15bd8cccb3e5fbfa7a45b01ad47fc9e1d9671e83,1305,1027,629,251
0x15c86d7ad0f5cc99346f8e98345160fbdf165d09,1407,1099,684,288
0x15d3122103c5c17ed791fd5a3dba847ecfd6037e,546,426,260,108
0x15dbdB25f870f21eaf9105e68e249E0426DaE916,1489,1183,723,286
0x15e3eb661149489ccadac1bb8f51e9941e8ed885,1483,1190,742,293
0x15e4cf1950ffa338ce5bc59456b3e579ed1bead3,1503,1189,709,287
0x15e5c9aa71b8154806038aefc587cfe19b0bc5d6,1567,1241,767,308
0x15e5dbccb6f57a644392a069966d97658d769b3a,1578,1252,759,308
0x15eac74d043d9945823afd171677ab2f72215003,1492,1177,701,289
0x15ef5b9447710eab904e63e6233ff540400d603f,782,603,371,147
0x15f08079310e2c9dacaa73c0e450368185724aea,1499,1191,738,295
0x15f917e4f828671a0bcda6e961eb43e945bb2b42,1575,1249,764,299
0x15fb5a1eff88bc1b89ec58a492c6f07014b1f409,1069,847,520,202
0x160c1985a263b1c878472414cafc2169498eb04c,1553,1233,748,290
0x1622aafed9a6f0b59ef50a778bcb0cdbf990bf81,49,40,26,14
0x162ac26e2f0fe036c3a3d370c118de0b6c883083,961,757,476,178
0x162d558ac8f3b8aba5f549066ac81df4ddc912a2,1353,1055,640,268
0x162e50e02b33cebd3cdfe998f9ca91d30dec128e,1542,1226,752,294
0x163108596c98ffdc667153a88682e5720d2f516e,990,784,482,186
0x163733bcc28dbf26b41a8cfa83e369b5b3af741b,1574,1261,756,302
0x1648018447c0ef5a9b45d4fad612f9d02955e1a2,1069,847,520,202
0x165cb56703df68d34bbd6d49e816bda8302c2b7c,1540,1238,776,322
